MP Name,feature,shap_value,abs_shap,direction,driver_rank
SELJA,cost_deviation_pct_max,-0.2650599,0.2650599,decreases_risk,2
SELJA,sor_match_confidence_mean,-0.23364139,0.23364139,decreases_risk,3
SELVARAJ V,cost_deviation_pct_mean,-2.0920947,2.0920947,decreases_risk,1
SELVARAJ V,cost_deviation_pct_max,-0.38334504,0.38334504,decreases_risk,2
SELVARAJ V,sor_match_confidence_mean,-0.26217237,0.26217237,decreases_risk,3
SHAFI PARAMBIL,num_works,2.0389204,2.0389204,increases_risk,1
SHAFI PARAMBIL,cost_deviation_pct_mean,-2.0206869,2.0206869,decreases_risk,2
SHAFI PARAMBIL,cost_deviation_pct_max,1.1787407,1.1787407,increases_risk,3
SHAMBHAVI,cost_deviation_pct_mean,-1.8402195,1.8402195,decreases_risk,1
SHAMBHAVI,num_works,-0.9434093,0.9434093,decreases_risk,2
SHAMBHAVI,cost_deviation_pct_max,0.7756453,0.7756453,increases_risk,3
SHASHANK MANI,cost_deviation_pct_mean,1.4514812,1.4514812,increases_risk,1
SHASHANK MANI,cost_deviation_pct_max,0.57518935,0.57518935,increases_risk,2
SHASHANK MANI,anomaly_flag_rate,0.2433293,0.2433293,increases_risk,3
SHER SINGH GHUBAYA,cost_deviation_pct_mean,-2.1677785,2.1677785,decreases_risk,1
SHER SINGH GHUBAYA,duplicate_score_max,-0.34690204,0.34690204,decreases_risk,2
SHER SINGH GHUBAYA,num_works,-0.29697132,0.29697132,decreases_risk,3
SHIVMANGAL SINGH TOMAR,cost_deviation_pct_mean,0.81032944,0.81032944,increases_risk,1
SHIVMANGAL SINGH TOMAR,num_works,-0.5832546,0.5832546,decreases_risk,2
SHIVMANGAL SINGH TOMAR,cost_deviation_pct_max,-0.27690893,0.27690893,decreases_risk,3
SHIVRAJ SINGH CHOUHAN,cost_deviation_pct_mean,-3.1789262,3.1789262,decreases_risk,1
SHIVRAJ SINGH CHOUHAN,cost_deviation_pct_max,-2.453169,2.453169,decreases_risk,2
SHIVRAJ SINGH CHOUHAN,num_works,0.9395195,0.9395195,increases_risk,3
SHOBHA KARANDLAJE,num_works,-0.9147348,0.9147348,decreases_risk,1
SHOBHA KARANDLAJE,cost_deviation_pct_mean,0.75177634,0.75177634,increases_risk,2
SHOBHA KARANDLAJE,num_months,-0.21794446,0.21794446,decreases_risk,3
SHOBHANABEN MAHENDRASINH BARAIYA,cost_deviation_pct_mean,-0.41134405,0.41134405,decreases_risk,1
SHOBHANABEN MAHENDRASINH BARAIYA,collusion_score_mean,-0.30188045,0.30188045,decreases_risk,2
SHOBHANABEN MAHENDRASINH BARAIYA,residual_pct_mean,-0.27601025,0.27601025,decreases_risk,3
SHREYAS. M. PATEL,cost_deviation_pct_max,0.75266325,0.75266325,increases_risk,1
SHREYAS. M. PATEL,num_works,-0.6783476,0.6783476,decreases_risk,2
SHREYAS. M. PATEL,cost_deviation_pct_mean,0.31738657,0.31738657,increases_risk,3
SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,cost_deviation_pct_mean,-2.8914464,2.8914464,decreases_risk,1
SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,cost_deviation_pct_max,0.7215501,0.7215501,increases_risk,2
SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,num_works,-0.6683437,0.6683437,decreases_risk,3
SK NURUL ISLAM,cost_deviation_pct_mean,-3.1584933,3.1584933,decreases_risk,1
SK NURUL ISLAM,cost_deviation_pct_max,-2.4891114,2.4891114,decreases_risk,2
SK NURUL ISLAM,num_works,0.93890256,0.93890256,increases_risk,3
SMITA UDAY WAGH,cost_deviation_pct_mean,3.180195,3.180195,increases_risk,1
SMITA UDAY WAGH,num_works,1.1895403,1.1895403,increases_risk,2
SMITA UDAY WAGH,cost_deviation_pct_max,0.5420793,0.5420793,increases_risk,3
SUDAMA PRASAD,cost_deviation_pct_mean,-2.8067818,2.8067818,decreases_risk,1
SUDAMA PRASAD,anomaly_score_max,0.4091996,0.4091996,increases_risk,2
SUDAMA PRASAD,num_works,-0.37347004,0.37347004,decreases_risk,3
SUDHA R,cost_deviation_pct_mean,-3.2195878,3.2195878,decreases_risk,1
SUDHA R,cost_deviation_pct_max,-1.7081223,1.7081223,decreases_risk,2
SUDHA R,sor_match_confidence_mean,0.48927832,0.48927832,increases_risk,3
SUDHAKAR SINGH,cost_deviation_pct_mean,-2.0181527,2.0181527,decreases_risk,1
SUDHAKAR SINGH,cost_deviation_pct_max,0.45097822,0.45097822,increases_risk,2
SUDHAKAR SINGH,anomaly_score_max,0.42174545,0.42174545,increases_risk,3
SUKANTA KUMAR PANIGRAHI,cost_deviation_pct_mean,-3.1242645,3.1242645,decreases_risk,1
SUKANTA KUMAR PANIGRAHI,sor_match_confidence_mean,0.709532,0.709532,increases_risk,2
SUKANTA KUMAR PANIGRAHI,num_works,-0.42019093,0.42019093,decreases_risk,3
SUKHDEO BHAGAT,cost_deviation_pct_mean,1.8661573,1.8661573,increases_risk,1
SUKHDEO BHAGAT,anomaly_score_max,0.57108945,0.57108945,increases_risk,2
SUKHDEO BHAGAT,collusion_score_max,0.2459223,0.2459223,increases_risk,3
SUKHJINDER SINGH RANDHAWA,cost_deviation_pct_mean,-3.5172696,3.5172696,decreases_risk,1
SUKHJINDER SINGH RANDHAWA,cost_deviation_pct_max,0.7037238,0.7037238,increases_risk,2
SUKHJINDER SINGH RANDHAWA,num_works,-0.4236934,0.4236934,decreases_risk,3
SUNIL BOSE,cost_deviation_pct_mean,-2.926976,2.926976,decreases_risk,1
SUNIL BOSE,cost_deviation_pct_max,-1.8313156,1.8313156,decreases_risk,2
SUNIL BOSE,sor_match_confidence_mean,0.5702165,0.5702165,increases_risk,3
SURENDRA PRASAD YADAV,cost_deviation_pct_mean,2.6476605,2.6476605,increases_risk,1
SURENDRA PRASAD YADAV,cost_deviation_pct_max,-0.7630033,0.7630033,decreases_risk,2
SURENDRA PRASAD YADAV,residual_pct_max,-0.32662383,0.32662383,decreases_risk,3
SURESH GOPI,cost_deviation_pct_mean,3.7114463,3.7114463,increases_risk,1
SURESH GOPI,num_works,1.2387687,1.2387687,increases_risk,2
SURESH GOPI,sor_match_confidence_mean,0.29224643,0.29224643,increases_risk,3
SURESH KUMAR SHETKAR,cost_deviation_pct_mean,4.3523693,4.3523693,increases_risk,1
SURESH KUMAR SHETKAR,cost_deviation_pct_max,-0.45302606,0.45302606,decreases_risk,2
SURESH KUMAR SHETKAR,sor_match_confidence_mean,0.35173458,0.35173458,increases_risk,3
Sanjay Haribhau Jadhav,cost_deviation_pct_mean,2.9807515,2.9807515,increases_risk,1
Sanjay Haribhau Jadhav,num_works,-0.57496697,0.57496697,decreases_risk,2
Sanjay Haribhau Jadhav,residual_pct_max,-0.25917757,0.25917757,decreases_risk,3
Sanjay Kumar Bandi,cost_deviation_pct_mean,-2.873372,2.873372,decreases_risk,1
Sanjay Kumar Bandi,num_works,-0.43228102,0.43228102,decreases_risk,2
Sanjay Kumar Bandi,sor_match_confidence_mean,-0.27159905,0.27159905,decreases_risk,3
Sanjay Seth ,cost_deviation_pct_mean,-2.7733572,2.7733572,decreases_risk,1
Sanjay Seth ,cost_deviation_pct_max,0.7179924,0.7179924,increases_risk,2
Sanjay Seth ,sor_match_confidence_mean,-0.38052166,0.38052166,decreases_risk,3
Sanjay Uttamrao Deshmukh,cost_deviation_pct_mean,4.0121565,4.0121565,increases_risk,1
Sanjay Uttamrao Deshmukh,num_works,-0.49305025,0.49305025,decreases_risk,2
Sanjay Uttamrao Deshmukh,sor_match_confidence_mean,0.38640308,0.38640308,increases_risk,3
Santosh Pandey,cost_deviation_pct_mean,-3.036782,3.036782,decreases_risk,1
Santosh Pandey,num_works,-0.40081412,0.40081412,decreases_risk,2
Santosh Pandey,sor_match_confidence_mean,-0.2632106,0.2632106,decreases_risk,3
Saptagiri Sankar Ulaka,cost_deviation_pct_mean,3.2070527,3.2070527,increases_risk,1
Saptagiri Sankar Ulaka,cost_deviation_pct_max,-0.18551032,0.18551032,decreases_risk,2
Saptagiri Sankar Ulaka,anomaly_score_max,-0.14664118,0.14664118,decreases_risk,3
Sasikanth Senthil,collusion_score_mean,-0.41434455,0.41434455,decreases_risk,1
Sasikanth Senthil,duplicate_score_max,-0.33271536,0.33271536,decreases_risk,2
Sasikanth Senthil,cost_deviation_pct_mean,0.19037311,0.19037311,increases_risk,3
Saumitra khan ,cost_deviation_pct_mean,-3.2674534,3.2674534,decreases_risk,1
Saumitra khan ,cost_deviation_pct_max,0.84023553,0.84023553,increases_risk,2
Saumitra khan ,num_works,-0.38515308,0.38515308,decreases_risk,3
Shankar Lalwani,cost_deviation_pct_mean,-3.3351593,3.3351593,decreases_risk,1
Shankar Lalwani,num_works,-0.43611747,0.43611747,decreases_risk,2
Shankar Lalwani,collusion_score_mean,-0.3128916,0.3128916,decreases_risk,3
Shatrughan Sinha,cost_deviation_pct_mean,-2.964448,2.964448,decreases_risk,1
Shatrughan Sinha,cost_deviation_pct_max,-2.501105,2.501105,decreases_risk,2
Shatrughan Sinha,num_works,0.90935606,0.90935606,increases_risk,3
Shri  Dharambir Singh,cost_deviation_pct_mean,-3.0528016,3.0528016,decreases_risk,1
Shri  Dharambir Singh,num_works,-0.39006445,0.39006445,decreases_risk,2
Shri  Dharambir Singh,sor_match_confidence_mean,-0.24153167,0.24153167,decreases_risk,3
Shri A. A. Rahim (2022-28),cost_deviation_pct_mean,-3.1445906,3.1445906,decreases_risk,1
Shri A. A. Rahim (2022-28),cost_deviation_pct_max,-1.5824952,1.5824952,decreases_risk,2
Shri A. A. Rahim (2022-28),sor_match_confidence_mean,0.49408108,0.49408108,increases_risk,3
Shri Abdul Wahab (2021-27),cost_deviation_pct_mean,3.2352617,3.2352617,increases_risk,1
Shri Abdul Wahab (2021-27),anomaly_score_max,0.30419788,0.30419788,increases_risk,2
Shri Abdul Wahab (2021-27),collusion_score_mean,-0.2785242,0.2785242,decreases_risk,3
Shri Abhishek Banerjee,cost_deviation_pct_mean,3.275896,3.275896,increases_risk,1
Shri Abhishek Banerjee,anomaly_score_max,0.30735192,0.30735192,increases_risk,2
Shri Abhishek Banerjee,collusion_score_max,-0.21552962,0.21552962,decreases_risk,3
Shri Aditya Prasad (2022-28),cost_deviation_pct_mean,3.0085378,3.0085378,increases_risk,1
Shri Aditya Prasad (2022-28),anomaly_score_max,0.3364811,0.3364811,increases_risk,2
Shri Aditya Prasad (2022-28),collusion_score_max,0.26567215,0.26567215,increases_risk,3
Shri Ajay Makan (2024-30),cost_deviation_pct_max,-2.8903246,2.8903246,decreases_risk,1
Shri Ajay Makan (2024-30),cost_deviation_pct_mean,-2.846408,2.846408,decreases_risk,2
Shri Ajay Makan (2024-30),num_works,0.807739,0.807739,increases_risk,3
Shri Akhilesh Prasad Singh (2024-30),cost_deviation_pct_mean,-3.5134532,3.5134532,decreases_risk,1
Shri Akhilesh Prasad Singh (2024-30),cost_deviation_pct_max,-1.5152665,1.5152665,decreases_risk,2
Shri Akhilesh Prasad Singh (2024-30),num_works,-0.33348054,0.33348054,decreases_risk,3
Shri Amar Pal Maurya (2024-30),cost_deviation_pct_mean,3.9333425,3.9333425,increases_risk,1
Shri Amar Pal Maurya (2024-30),num_works,-0.82862693,0.82862693,decreases_risk,2
Shri Amar Pal Maurya (2024-30),cost_deviation_pct_max,0.44004866,0.44004866,increases_risk,3
Shri Amar Singh,cost_deviation_pct_mean,-1.6496714,1.6496714,decreases_risk,1
Shri Amar Singh,cost_deviation_pct_max,0.8980553,0.8980553,increases_risk,2
Shri Amar Singh,sor_match_confidence_mean,0.59560966,0.59560966,increases_risk,3
Shri Amit Shah,cost_deviation_pct_mean,-2.9016778,2.9016778,decreases_risk,1
Shri Amit Shah,cost_deviation_pct_max,0.7871728,0.7871728,increases_risk,2
Shri Amit Shah,anomaly_score_max,0.35277912,0.35277912,increases_risk,3
Shri Anil Firojiya,cost_deviation_pct_mean,-3.4046476,3.4046476,decreases_risk,1
Shri Anil Firojiya,cost_deviation_pct_max,0.5695395,0.5695395,increases_risk,2
Shri Anil Firojiya,num_works,-0.40536124,0.40536124,decreases_risk,3
Shri Anil Kumar Yadav Mandadi (2024-30),cost_deviation_pct_mean,-3.6591494,3.6591494,decreases_risk,1
Shri Anil Kumar Yadav Mandadi (2024-30),cost_deviation_pct_max,0.57391673,0.57391673,increases_risk,2
Shri Anil Kumar Yadav Mandadi (2024-30),num_works,-0.3789519,0.3789519,decreases_risk,3
Shri Arjun Ram Meghwal,cost_deviation_pct_mean,-2.9932983,2.9932983,decreases_risk,1
Shri Arjun Ram Meghwal,cost_deviation_pct_max,0.850378,0.850378,increases_risk,2
Shri Arjun Ram Meghwal,num_works,-0.69638026,0.69638026,decreases_risk,3
Shri Arun Kumar Sagar ,cost_deviation_pct_mean,-3.0836508,3.0836508,decreases_risk,1
Shri Arun Kumar Sagar ,cost_deviation_pct_max,-2.5005314,2.5005314,decreases_risk,2
Shri Arun Kumar Sagar ,num_works,0.8652253,0.8652253,increases_risk,3
Shri Arun Singh (2020-26),cost_deviation_pct_mean,-3.6561966,3.6561966,decreases_risk,1
Shri Arun Singh (2020-26),cost_deviation_pct_max,0.8521665,0.8521665,increases_risk,2
Shri Arun Singh (2020-26),sor_match_confidence_mean,-0.25770786,0.25770786,decreases_risk,3
Shri Ashok Singh (2024-30),cost_deviation_pct_mean,-3.0412745,3.0412745,decreases_risk,1
Shri Ashok Singh (2024-30),cost_deviation_pct_max,-2.7191389,2.7191389,decreases_risk,2
Shri Ashok Singh (2024-30),num_works,0.8842564,0.8842564,increases_risk,3
Shri Ashokrao Shankarrao Chavan (2024-30),cost_deviation_pct_mean,3.0771174,3.0771174,increases_risk,1
Shri Ashokrao Shankarrao Chavan (2024-30),num_works,1.1315906,1.1315906,increases_risk,2
Shri Ashokrao Shankarrao Chavan (2024-30),cost_deviation_pct_max,0.6948182,0.6948182,increases_risk,3
Shri Ashwini Vaishnaw (2024-30),cost_deviation_pct_mean,-3.0484307,3.0484307,decreases_risk,1
Shri Ashwini Vaishnaw (2024-30),cost_deviation_pct_max,-2.4736443,2.4736443,decreases_risk,2
Shri Ashwini Vaishnaw (2024-30),num_works,0.94703496,0.94703496,increases_risk,3
Shri B Y Raghavendra ,cost_deviation_pct_mean,0.3183485,0.3183485,increases_risk,1
Shri B Y Raghavendra ,collusion_score_mean,-0.25668567,0.25668567,decreases_risk,2
Shri B Y Raghavendra ,anomaly_flag_rate,0.16513278,0.16513278,increases_risk,3
Shri B. Parthasaradhi Reddy (2022-28),cost_deviation_pct_max,-2.8705883,2.8705883,decreases_risk,1
Shri B. Parthasaradhi Reddy (2022-28),cost_deviation_pct_mean,-2.6507673,2.6507673,decreases_risk,2
Shri B. Parthasaradhi Reddy (2022-28),num_works,0.8520494,0.8520494,increases_risk,3
Shri B.L. Verma (2020-26),cost_deviation_pct_mean,-1.8784102,1.8784102,decreases_risk,1
Shri B.L. Verma (2020-26),cost_deviation_pct_max,-0.495106,0.495106,decreases_risk,2
Shri B.L. Verma (2020-26),collusion_score_max,0.28312755,0.28312755,increases_risk,3
Shri Babubhai Jesangbhai Desai (2023-29),cost_deviation_pct_mean,3.29685,3.29685,increases_risk,1
Shri Babubhai Jesangbhai Desai (2023-29),anomaly_score_max,0.26647857,0.26647857,increases_risk,2
Shri Babubhai Jesangbhai Desai (2023-29),collusion_score_max,-0.17635418,0.17635418,decreases_risk,3
Shri Baburam Nishad (2022-28),cost_deviation_pct_mean,-2.8459413,2.8459413,decreases_risk,1
Shri Baburam Nishad (2022-28),num_works,-0.482278,0.482278,decreases_risk,2
Shri Baburam Nishad (2022-28),cost_deviation_pct_max,-0.4414283,0.4414283,decreases_risk,3
Shri Balyogi Umeshnath (2024-30),num_works,1.64275,1.64275,increases_risk,1
Shri Balyogi Umeshnath (2024-30),cost_deviation_pct_max,1.3040006,1.3040006,increases_risk,2
Shri Balyogi Umeshnath (2024-30),sor_match_confidence_mean,0.40168867,0.40168867,increases_risk,3
Shri Banshilal Gurjar (2024-30),cost_deviation_pct_mean,-3.2837582,3.2837582,decreases_risk,1
Shri Banshilal Gurjar (2024-30),cost_deviation_pct_max,-2.512418,2.512418,decreases_risk,2
Shri Banshilal Gurjar (2024-30),num_works,0.9458692,0.9458692,increases_risk,3
Shri Benny Behanan,cost_deviation_pct_mean,2.1966882,2.1966882,increases_risk,1
Shri Benny Behanan,num_works,1.1862072,1.1862072,increases_risk,2
Shri Benny Behanan,cost_deviation_pct_max,0.65740055,0.65740055,increases_risk,3
Shri Bhartruhari Mahtab,cost_deviation_pct_max,-0.60094965,0.60094965,decreases_risk,1
Shri Bhartruhari Mahtab,cost_deviation_pct_mean,-0.5302005,0.5302005,decreases_risk,2
Shri Bhartruhari Mahtab,residual_pct_mean,-0.25062948,0.25062948,decreases_risk,3
Shri Birendra Prasad Baishya (2025-31),cost_deviation_pct_mean,-2.986477,2.986477,decreases_risk,1
Shri Birendra Prasad Baishya (2025-31),cost_deviation_pct_max,-2.802969,2.802969,decreases_risk,2
Shri Birendra Prasad Baishya (2025-31),num_works,0.85376954,0.85376954,increases_risk,3
Shri Brij Lal (2020-26),cost_deviation_pct_max,-0.70187587,0.70187587,decreases_risk,1
Shri Brij Lal (2020-26),cost_deviation_pct_mean,-0.3738842,0.3738842,decreases_risk,2
Shri Brij Lal (2020-26),num_works,-0.18773961,0.18773961,decreases_risk,3
Shri Chandra Prakash Choudhary,cost_deviation_pct_mean,-3.7202747,3.7202747,decreases_risk,1
Shri Chandra Prakash Choudhary,cost_deviation_pct_max,-1.6051779,1.6051779,decreases_risk,2
Shri Chandra Prakash Choudhary,deviation_flag_rate,-0.20776016,0.20776016,decreases_risk,3
Shri Chandrakant Damodar Handore (2024-30),cost_deviation_pct_mean,3.7698574,3.7698574,increases_risk,1
Shri Chandrakant Damodar Handore (2024-30),num_works,1.1606808,1.1606808,increases_risk,2
Shri Chandrakant Damodar Handore (2024-30),cost_deviation_pct_max,0.25233978,0.25233978,increases_risk,3
Shri Chunnilal Garasiya (2024-30),cost_deviation_pct_mean,-3.3344207,3.3344207,decreases_risk,1
Shri Chunnilal Garasiya (2024-30),cost_deviation_pct_max,-1.4512669,1.4512669,decreases_risk,2
Shri Chunnilal Garasiya (2024-30),num_works,-0.28392705,0.28392705,decreases_risk,3
Shri Damodar Rao Divakonda (2022-28),cost_deviation_pct_mean,4.4117374,4.4117374,increases_risk,1
Shri Damodar Rao Divakonda (2022-28),anomaly_score_max,0.33248985,0.33248985,increases_risk,2
Shri Damodar Rao Divakonda (2022-28),num_works,-0.15664226,0.15664226,decreases_risk,3
Shri Deepak (Dev) Adhikari ,cost_deviation_pct_mean,-2.631808,2.631808,decreases_risk,1
Shri Deepak (Dev) Adhikari ,num_works,-0.4632648,0.4632648,decreases_risk,2
Shri Deepak (Dev) Adhikari ,duplicate_score_max,-0.30306938,0.30306938,decreases_risk,3
Shri Devendra Pratap Singh (2024-30),cost_deviation_pct_mean,3.829931,3.829931,increases_risk,1
Shri Devendra Pratap Singh (2024-30),num_works,1.2100393,1.2100393,increases_risk,2
Shri Devendra Pratap Singh (2024-30),total_actual_amount,-0.20015755,0.20015755,decreases_risk,3
Shri Dhananjay Bhimrao Mahadik (2022-28),cost_deviation_pct_mean,-2.0494483,2.0494483,decreases_risk,1
Shri Dhananjay Bhimrao Mahadik (2022-28),num_works,-0.6963272,0.6963272,decreases_risk,2
Shri Dhananjay Bhimrao Mahadik (2022-28),cost_deviation_pct_max,-0.33644122,0.33644122,decreases_risk,3
Shri Dorjee Tshering Lepcha (2024-30),cost_deviation_pct_mean,0.9118,0.9118,increases_risk,1
Shri Dorjee Tshering Lepcha (2024-30),cost_deviation_pct_max,-0.40165585,0.40165585,decreases_risk,2
Shri Dorjee Tshering Lepcha (2024-30),deviation_flag_rate,-0.21338019,0.21338019,decreases_risk,3
Shri G.C. Chandrashekhar (2024-30),cost_deviation_pct_mean,-3.4896314,3.4896314,decreases_risk,1
Shri G.C. Chandrashekhar (2024-30),num_works,-0.38866615,0.38866615,decreases_risk,2
Shri G.C. Chandrashekhar (2024-30),collusion_score_mean,-0.3161541,0.3161541,decreases_risk,3
Shri Ghanshyam Tiwari (2022-28),cost_deviation_pct_mean,3.2125564,3.2125564,increases_risk,1
Shri Ghanshyam Tiwari (2022-28),num_works,-0.59167874,0.59167874,decreases_risk,2
Shri Ghanshyam Tiwari (2022-28),collusion_score_mean,-0.32538527,0.32538527,decreases_risk,3
Shri Golla Baburao (2024-30),cost_deviation_pct_mean,-3.1818235,3.1818235,decreases_risk,1
Shri Golla Baburao (2024-30),cost_deviation_pct_max,-2.5744371,2.5744371,decreases_risk,2
Shri Golla Baburao (2024-30),num_works,0.93419623,0.93419623,increases_risk,3
Shri Govindbhai Laljibhai Dholakia (2024-30),cost_deviation_pct_mean,1.1624922,1.1624922,increases_risk,1
Shri Govindbhai Laljibhai Dholakia (2024-30),anomaly_score_max,0.58912706,0.58912706,increases_risk,2
Shri Govindbhai Laljibhai Dholakia (2024-30),sor_match_confidence_mean,0.3734077,0.3734077,increases_risk,3
Shri Gulam Ali (2022-28),cost_deviation_pct_mean,-3.4157329,3.4157329,decreases_risk,1
Shri Gulam Ali (2022-28),cost_deviation_pct_max,0.4852117,0.4852117,increases_risk,2
Shri Gulam Ali (2022-28),num_works,-0.43386012,0.43386012,decreases_risk,3
Shri Gurjeet Singh Aujla,cost_deviation_pct_mean,1.3821117,1.3821117,increases_risk,1
Shri Gurjeet Singh Aujla,anomaly_score_max,0.30021346,0.30021346,increases_risk,2
Shri Gurjeet Singh Aujla,collusion_score_max,0.25933573,0.25933573,increases_risk,3
Shri Hanuman Beniwal,cost_deviation_pct_mean,-3.0063157,3.0063157,decreases_risk,1
Shri Hanuman Beniwal,num_works,-0.45784995,0.45784995,decreases_risk,2
Shri Hanuman Beniwal,cost_deviation_pct_max,-0.28267407,0.28267407,decreases_risk,3
Shri Harbhajan Singh (2022-28),cost_deviation_pct_mean,-2.0002177,2.0002177,decreases_risk,1
Shri Harbhajan Singh (2022-28),cost_deviation_pct_max,-0.48128745,0.48128745,decreases_risk,2
Shri Harbhajan Singh (2022-28),sor_match_confidence_mean,-0.2540406,0.2540406,decreases_risk,3
Shri Hardeep Singh Puri (2020-26),cost_deviation_pct_max,-0.5596506,0.5596506,decreases_risk,1
Shri Hardeep Singh Puri (2020-26),cost_deviation_pct_mean,-0.48189893,0.48189893,decreases_risk,2
Shri Hardeep Singh Puri (2020-26),num_works,-0.30122536,0.30122536,decreases_risk,3
Shri Haris Beeran (2024-30),num_works,1.6593078,1.6593078,increases_risk,1
Shri Haris Beeran (2024-30),cost_deviation_pct_max,1.091193,1.091193,increases_risk,2
Shri Haris Beeran (2024-30),residual_pct_max,-0.2761478,0.2761478,decreases_risk,3
Shri Harsh Mahajan (2024-30),cost_deviation_pct_mean,-3.0385373,3.0385373,decreases_risk,1
Shri Harsh Mahajan (2024-30),num_works,-0.4710374,0.4710374,decreases_risk,2
Shri Harsh Mahajan (2024-30),cost_deviation_pct_max,-0.32296327,0.32296327,decreases_risk,3
Shri Hibi Eden,num_works,-0.9843096,0.9843096,decreases_risk,1
Shri Hibi Eden,cost_deviation_pct_max,0.68185866,0.68185866,increases_risk,2
Shri Hibi Eden,anomaly_flag_rate,-0.4103375,0.4103375,decreases_risk,3
Shri I.S. Inbadurai (2025-31),cost_deviation_pct_mean,-2.9938927,2.9938927,decreases_risk,1
Shri I.S. Inbadurai (2025-31),cost_deviation_pct_max,-2.538155,2.538155,decreases_risk,2
Shri I.S. Inbadurai (2025-31),num_works,0.8735792,0.8735792,increases_risk,3
Shri Ilaiyaraaja (2022-28),cost_deviation_pct_mean,-3.306391,3.306391,decreases_risk,1
Shri Ilaiyaraaja (2022-28),cost_deviation_pct_max,-1.4068432,1.4068432,decreases_risk,2
Shri Ilaiyaraaja (2022-28),num_works,-0.4361802,0.4361802,decreases_risk,3
Shri Imran Pratapgarhi (2022-28),cost_deviation_pct_mean,-3.5551987,3.5551987,decreases_risk,1
Shri Imran Pratapgarhi (2022-28),cost_deviation_pct_max,-1.488874,1.488874,decreases_risk,2
Shri Imran Pratapgarhi (2022-28),collusion_score_max,-0.1945602,0.1945602,decreases_risk,3
Shri Jaggesh (2022-28),cost_deviation_pct_mean,-2.0858982,2.0858982,decreases_risk,1
Shri Jaggesh (2022-28),anomaly_score_max,0.32714462,0.32714462,increases_risk,2
Shri Jaggesh (2022-28),cost_deviation_pct_max,-0.24209294,0.24209294,decreases_risk,3
Shri Jairam Ramesh (2022-28),cost_deviation_pct_mean,-3.344865,3.344865,decreases_risk,1
Shri Jairam Ramesh (2022-28),cost_deviation_pct_max,-1.3370078,1.3370078,decreases_risk,2
Shri Jairam Ramesh (2022-28),num_works,-0.42673635,0.42673635,decreases_risk,3
Shri Janardan Singh Sigriwal ,cost_deviation_pct_mean,4.240956,4.240956,increases_risk,1
Shri Janardan Singh Sigriwal ,num_works,-0.5375461,0.5375461,decreases_risk,2
Shri Janardan Singh Sigriwal ,residual_pct_mean,-0.2022925,0.2022925,decreases_risk,3
Shri Javed Ali Khan (2022-28),cost_deviation_pct_mean,-2.0935276,2.0935276,decreases_risk,1
Shri Javed Ali Khan (2022-28),anomaly_flag_rate,-0.33033064,0.33033064,decreases_risk,2
Shri Javed Ali Khan (2022-28),duplicate_score_max,-0.32543358,0.32543358,decreases_risk,3
Shri Jayant Chaudhary (2022-28),cost_deviation_pct_mean,-3.2316184,3.2316184,decreases_risk,1
Shri Jayant Chaudhary (2022-28),cost_deviation_pct_max,-2.5447457,2.5447457,decreases_risk,2
Shri Jayant Chaudhary (2022-28),num_works,0.94710445,0.94710445,increases_risk,3
Shri Jose K. Mani (2024-30),cost_deviation_pct_mean,-0.6762818,0.6762818,decreases_risk,1
Shri Jose K. Mani (2024-30),num_works,-0.6413006,0.6413006,decreases_risk,2
Shri Jose K. Mani (2024-30),cost_deviation_pct_max,-0.5028352,0.5028352,decreases_risk,3
Shri Jual Oram,cost_deviation_pct_max,0.7568601,0.7568601,increases_risk,1
Shri Jual Oram,cost_deviation_pct_mean,0.18042937,0.18042937,increases_risk,2
Shri Jual Oram,collusion_score_mean,-0.13871016,0.13871016,decreases_risk,3
Shri Jugal Kishore Sharma,cost_deviation_pct_mean,4.2770925,4.2770925,increases_risk,1
Shri Jugal Kishore Sharma,residual_pct_mean,-0.23577634,0.23577634,decreases_risk,2
Shri Jugal Kishore Sharma,collusion_score_max,-0.21632887,0.21632887,decreases_risk,3
Shri Jyotirmay Singh Mahato ,cost_deviation_pct_max,-2.745201,2.745201,decreases_risk,1
Shri Jyotirmay Singh Mahato ,cost_deviation_pct_mean,-2.6371822,2.6371822,decreases_risk,2
Shri Jyotirmay Singh Mahato ,num_works,0.8721357,0.8721357,increases_risk,3
Shri K.R.N. Rajeshkumar (2022-28),residual_pct_max,-0.39399287,0.39399287,decreases_risk,1
Shri K.R.N. Rajeshkumar (2022-28),residual_pct_mean,-0.25592625,0.25592625,decreases_risk,2
Shri K.R.N. Rajeshkumar (2022-28),deviation_flag_rate,-0.21277267,0.21277267,decreases_risk,3
Shri Kapil Sibal (2022-28),cost_deviation_pct_mean,-2.7839677,2.7839677,decreases_risk,1
Shri Kapil Sibal (2022-28),num_works,-0.38351676,0.38351676,decreases_risk,2
Shri Kapil Sibal (2022-28),anomaly_flag_rate,-0.31568033,0.31568033,decreases_risk,3
Shri Karti P Chidambaram ,cost_deviation_pct_mean,-3.0326295,3.0326295,decreases_risk,1
Shri Karti P Chidambaram ,num_works,-0.37204376,0.37204376,decreases_risk,2
