work_id,duplicate_score,is_duplicate_flagged,duplicate_group_id,duplicate_group_size,best_match_work_id,geo_cluster_id,semantic_similarity,cost_similarity,date_proximity,geo_proximity,geo_distance_km,geo_precision_pair
C_140535,0.7701775889227475,True,1619,23,C_140549,68,0.8976194,0.9813233368080614,0.6222222222222222,1.0,0.0,coarse_region_centroid
C_140536,0.7178091459274292,True,1619,23,C_140533,68,0.90874386,1.0,0.0,1.0,0.0,coarse_region_centroid
C_140537,0.7675562257830302,True,1619,23,C_140533,68,0.9473628,0.9758666666666667,0.33333333333333337,1.0,0.0,coarse_region_centroid
C_140539,0.718284194946289,True,1620,7,R_140545,68,0.90960765,1.0,0.0,1.0,0.0,coarse_region_centroid
C_140542,0.7450948862711588,True,1619,23,R_140541,68,0.9584149,0.9998333333333334,0.0,1.0,0.0,coarse_region_centroid
C_140543,0.6943526858732435,True,1621,50,R_198906,68,0.7237766,0.9802666666666666,0.8222222222222222,1.0,0.0,coarse_region_centroid
C_140544,0.7283599480425517,True,1620,7,R_140545,68,0.927966,0.9998933333333333,0.0,1.0,0.0,coarse_region_centroid
C_140547,0.7250837434260051,True,1619,23,C_140549,68,0.9222492,0.9659,0.06666666666666665,1.0,0.0,coarse_region_centroid
C_140549,0.7701775889227475,True,1619,23,C_140535,68,0.8976194,0.9813233368080614,0.6222222222222222,1.0,0.0,coarse_region_centroid
C_140550,0.6647591372867867,True,1622,2,C_140551,68,0.90107584,0.255837037037037,1.0,1.0,0.0,coarse_region_centroid
C_140551,0.6647591372867867,True,1622,2,C_140550,68,0.90107584,0.255837037037037,1.0,1.0,0.0,coarse_region_centroid
C_140552,0.6711339743791366,True,1623,10,C_208967,68,0.82421935,0.9990666106633065,0.0,1.0,0.0,coarse_region_centroid
C_140677,0.7383546870905559,True,1620,7,R_140545,68,0.94688,0.9978533333333334,0.0,1.0,0.0,coarse_region_centroid
C_140682,0.8404925814374288,True,1624,6,C_140684,68,0.9534895,0.9903666666666666,1.0,1.0,0.0,coarse_region_centroid
C_140683,0.8348299368571531,True,1624,6,C_140684,68,0.94153583,0.9949260014053641,1.0,1.0,0.0,coarse_region_centroid
C_140684,0.8404925814374288,True,1624,6,C_140682,68,0.9534895,0.9903666666666666,1.0,1.0,0.0,coarse_region_centroid
C_140687,0.7658459849690556,True,1624,6,C_140684,68,0.9564079,0.9979971058179069,0.2222222222222222,1.0,0.0,coarse_region_centroid
C_141156,0.0,False,-1,1,,68,,,,,,
C_141157,0.665454900211758,True,1626,7,R_198907,68,0.7933523,1.0,0.11111111111111116,1.0,0.0,coarse_region_centroid
C_141782,0.714058315038681,True,1617,9,C_141794,66,0.9019242,1.0,0.0,1.0,0.0,coarse_region_centroid
C_141784,0.0,False,-1,1,,66,,,,,,
C_141791,0.7319662003517151,True,1617,9,C_141796,66,0.8253931,1.0,0.6,1.0,0.0,coarse_region_centroid
C_141792,0.7265987786451975,True,1617,9,C_141794,66,0.80351293,1.0,0.6666666666666667,1.0,0.0,coarse_region_centroid
C_141793,0.6968543391736348,True,1617,9,C_141782,66,0.87668365,0.9833916666666667,0.0,1.0,0.0,coarse_region_centroid
C_141794,0.7493662946224212,True,1617,9,C_141796,66,0.78430235,1.0,1.0,1.0,0.0,coarse_region_centroid
C_141796,0.7493662946224212,True,1617,9,C_141794,66,0.78430235,1.0,1.0,1.0,0.0,coarse_region_centroid
C_141835,0.692089837597953,True,1605,8,C_142724,66,0.7276801,0.98044,0.7777777777777778,1.0,0.0,coarse_region_centroid
C_141837,0.6918533089159015,True,1616,10,C_137689,66,0.86277854,0.9966254281988156,0.0,1.0,0.0,coarse_region_centroid
C_142111,0.685831849796931,True,1628,2,R_277991,68,0.85736215,0.9814133333333334,0.0,1.0,0.0,coarse_region_centroid
C_142722,0.0,False,-1,1,,66,,,,,,
C_142723,0.0,False,-1,1,,66,,,,,,
C_142724,0.759249807940589,True,1605,8,C_145244,66,0.9154037,1.0,0.37777777777777777,1.0,0.0,coarse_region_centroid
C_142725,0.6827888322067261,True,1617,9,C_145247,66,0.8463979,0.99635,0.0,1.0,0.0,coarse_region_centroid
C_142726,0.6961661927700042,True,1631,4,C_145246,66,0.86939305,1.0,0.0,1.0,0.0,coarse_region_centroid
C_142727,0.7423835352291531,True,1616,10,C_137692,66,0.84869164,0.9991266666666667,0.5777777777777777,1.0,0.0,coarse_region_centroid
C_142728,0.0,False,-1,1,,66,,,,,,
C_142729,0.7988454117177328,True,1605,8,C_145244,66,0.93492377,0.9998533333333334,0.6666666666666667,1.0,0.0,coarse_region_centroid
C_143350,0.6882870555958922,True,1633,2,C_157839,68,0.91807044,0.8267416696954641,0.0,1.0,0.0,coarse_region_centroid
C_143351,0.6870969382307265,True,1634,21,R_260207,68,0.72165704,0.98315,0.7555555555555555,1.0,0.0,coarse_region_centroid
C_143352,0.7596892361905839,True,1635,3,C_143878,68,0.83862686,0.9022222222222223,1.0,1.0,0.0,coarse_region_centroid
C_143874,0.7550805557568868,True,1618,15,C_144853,68,0.8068131,1.0,0.9333333333333333,1.0,0.0,coarse_region_centroid
C_143878,0.7596892361905839,True,1635,3,C_143352,68,0.83862686,0.9022222222222223,1.0,1.0,0.0,coarse_region_centroid
C_143950,0.6849144379806519,True,1636,3,R_291931,69,0.8494444,0.9986,0.0,1.0,0.0,coarse_region_centroid
C_144849,0.750788686293496,True,1637,16,C_157838,68,0.8812481,0.9849555555555556,0.5111111111111111,1.0,0.0,coarse_region_centroid
C_144850,0.7709295852703518,True,1637,16,C_144851,68,0.9190154,0.9929111111111111,0.48888888888888893,1.0,0.0,coarse_region_centroid
C_144851,0.7810080244530572,True,1637,16,C_157871,68,0.84441054,0.9929111111111111,1.0,1.0,0.0,coarse_region_centroid
C_144852,0.7046683977233039,True,1618,15,C_246854,68,0.7194375,0.9993333333333333,0.9111111111111111,1.0,0.0,coarse_region_centroid
C_144853,0.7550805557568868,True,1618,15,C_143874,68,0.8068131,1.0,0.9333333333333333,1.0,0.0,coarse_region_centroid
C_145244,0.7988454117177328,True,1605,8,C_142729,66,0.93492377,0.9998533333333334,0.6666666666666667,1.0,0.0,coarse_region_centroid
C_145245,0.7692202716963026,True,1616,10,C_137692,66,0.8530413,0.9991266666666667,0.8222222222222222,1.0,0.0,coarse_region_centroid
C_145246,0.7719353054502275,True,1631,4,C_149061,66,0.8330379,0.9899333333333333,0.9777777777777777,1.0,0.0,coarse_region_centroid
C_145247,0.7155210303730435,True,1617,9,C_141792,66,0.7389271,1.0,0.9111111111111111,1.0,0.0,coarse_region_centroid
C_145556,0.7614999244182983,True,1638,12,C_209871,70,0.8446001,0.994849368318756,0.8,1.0,0.0,coarse_region_centroid
C_145567,0.7003959125602524,True,1639,31,R_165661,70,0.8780761,0.9972702331961592,0.0,1.0,0.0,coarse_region_centroid
C_145569,0.0,False,-1,1,,70,,,,,,
C_145575,0.6505382615381116,True,1638,12,C_165599,70,0.7006656,0.9803053411776657,0.5111111111111111,1.0,0.0,coarse_region_centroid
C_145577,0.7168850057125091,True,1618,15,C_144853,68,0.9070636,1.0,0.0,1.0,0.0,coarse_region_centroid
C_145578,0.762832061794069,True,1621,50,R_267261,68,0.8370684,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_145579,0.7018103950023651,True,1621,50,C_145580,68,0.87965524,1.0,0.0,1.0,0.0,coarse_region_centroid
C_145580,0.7141143732070923,True,1621,50,C_145578,68,0.9020261,1.0,0.0,1.0,0.0,coarse_region_centroid
C_146723,0.806890960995989,True,1641,26,C_146725,68,0.88957155,0.9981329599253184,1.0,1.0,0.0,coarse_region_centroid
C_146724,0.7492264829732297,True,1641,26,C_146725,68,0.9005653,0.9906888639880476,0.37777777777777777,1.0,0.0,coarse_region_centroid
C_146725,0.806890960995989,True,1641,26,C_146723,68,0.88957155,0.9981329599253184,1.0,1.0,0.0,coarse_region_centroid
C_146726,0.0,False,-1,1,,68,,,,,,
C_146728,0.8028354323906369,True,1621,50,C_146731,68,0.8828442,0.9963555555555555,1.0,1.0,0.0,coarse_region_centroid
C_146731,0.8028354323906369,True,1621,50,C_146728,68,0.8828442,0.9963555555555555,1.0,1.0,0.0,coarse_region_centroid
C_146732,0.7579578115473853,True,1619,23,C_140537,68,0.8733455,0.9758666666666667,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_146733,0.6658061517734528,True,1643,4,R_157884,68,0.8164621,0.99376,0.0,1.0,0.0,coarse_region_centroid
C_146734,0.7340669794347551,True,1621,50,C_156838,68,0.7847682,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_146735,0.6935757795439825,True,1621,50,R_198906,68,0.7232691,1.0,0.7777777777777778,1.0,0.0,coarse_region_centroid
C_146736,0.7446626477241516,True,1619,23,C_140533,68,0.9575684,1.0,0.0,1.0,0.0,coarse_region_centroid
C_147578,0.0,False,-1,1,,67,,,,,,
C_147581,0.0,False,-1,1,,67,,,,,,
C_147582,0.6833054013394041,True,1615,49,C_226324,67,0.8467262,0.9980299843066547,0.0,1.0,0.0,coarse_region_centroid
C_147583,0.0,False,-1,1,,67,,,,,,
C_147584,0.7613999955654144,True,1647,2,C_181098,67,0.8061818,1.0,1.0,1.0,0.0,coarse_region_centroid
C_147585,0.0,False,-1,1,,67,,,,,,
C_147586,0.6859135382175445,True,1649,55,R_147591,67,0.8507519,1.0,0.0,1.0,0.0,coarse_region_centroid
C_147587,0.0,False,-1,1,,67,,,,,,
C_147588,0.0,False,-1,1,,67,,,,,,
C_147593,0.7521217018498314,True,1649,55,R_269676,67,0.857999,1.0,0.6222222222222222,1.0,0.0,coarse_region_centroid
C_147594,0.0,False,-1,1,,67,,,,,,
C_147595,0.6574716203407712,True,1615,49,C_147600,67,0.7945173,0.9902133333333334,0.0444444444444444,1.0,0.0,coarse_region_centroid
C_147600,0.6817913045813243,True,1615,49,R_184818,67,0.8468157,0.9902133333333334,0.0,1.0,0.0,coarse_region_centroid
C_147603,0.6853194998111725,True,1615,49,R_184818,67,0.8537009,0.98892,0.0,1.0,0.0,coarse_region_centroid
C_147649,0.6606728669290189,True,1653,11,R_227540,70,0.80824023,0.9907037037037038,0.0,1.0,0.0,coarse_region_centroid
C_147650,0.0,False,-1,1,,70,,,,,,
C_147774,0.7346228413581848,True,1639,31,R_147775,70,0.9393142,1.0,0.0,1.0,0.0,coarse_region_centroid
C_147781,0.0,False,-1,1,,70,,,,,,
C_147785,0.6845971648163266,True,1653,11,R_148037,70,0.84997463,0.9955555555555555,0.0,1.0,0.0,coarse_region_centroid
C_148031,0.0,False,-1,1,,70,,,,,,
C_148046,0.0,False,-1,1,,70,,,,,,
C_149048,0.0,False,-1,1,,69,,,,,,
C_149049,0.7344540087911818,True,1659,3,C_271501,69,0.9398154,0.9977777777777778,0.0,1.0,0.0,coarse_region_centroid
C_149050,0.0,False,-1,1,,69,,,,,,
C_149059,0.7487308880488077,True,1605,8,C_142724,66,0.88011676,1.0,0.4666666666666667,1.0,0.0,coarse_region_centroid
C_149060,0.6905213072932963,True,1631,4,C_149061,66,0.8596798,0.9984869471377156,0.0,1.0,0.0,coarse_region_centroid
C_149061,0.7719353054502275,True,1631,4,C_145246,66,0.8330379,0.9899333333333333,0.9777777777777777,1.0,0.0,coarse_region_centroid
C_149062,0.0,False,-1,1,,66,,,,,,
C_149063,0.0,False,-1,1,,66,,,,,,
C_149138,0.6636927013450199,True,1663,110,C_149156,71,0.7520069,0.9826666666666667,0.3555555555555555,1.0,0.0,coarse_region_centroid
C_149139,0.862400011920929,True,1663,110,C_149445,71,1.0,0.972,1.0,1.0,0.0,coarse_region_centroid
C_149142,0.0,False,-1,1,,71,,,,,,
C_149146,0.7658666785875956,True,1663,110,C_149139,71,1.0,0.9893333333333333,0.0,1.0,0.0,coarse_region_centroid
C_149149,0.7054999242650579,True,1663,110,C_149153,71,0.71320343,0.9984123807617904,0.9555555555555556,1.0,0.0,coarse_region_centroid
C_149151,0.0,False,-1,1,,71,,,,,,
C_149153,0.7531714937605494,True,1663,110,C_149146,71,0.8011505,0.9949157393896085,0.9555555555555556,1.0,0.0,coarse_region_centroid
C_149156,0.81911112303204,True,1663,110,C_149139,71,1.0,1.0,0.5111111111111111,1.0,0.0,coarse_region_centroid
C_149159,0.7680000119209289,True,1663,110,C_149156,71,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
C_149171,0.8409384899405367,True,1666,17,C_156581,71,0.9517286,0.9974387885469828,1.0,1.0,0.0,coarse_region_centroid
C_149175,0.7129828968701839,True,1666,17,C_151085,71,0.7524389,0.9945963903887797,0.8222222222222222,1.0,0.0,coarse_region_centroid
C_149445,0.862400011920929,True,1663,110,C_149139,71,1.0,0.972,1.0,1.0,0.0,coarse_region_centroid
C_149996,0.0,False,-1,1,,71,,,,,,
C_150735,0.0,False,-1,1,,72,,,,,,
C_150745,0.0,False,-1,1,,72,,,,,,
C_150803,0.8061866785875957,True,1670,20,C_150814,72,1.0,0.9909333333333333,0.4,1.0,0.0,coarse_region_centroid
C_150804,0.765864011920929,True,1671,5,R_207585,72,1.0,0.98932,0.0,1.0,0.0,coarse_region_centroid
C_150805,0.0,False,-1,1,,72,,,,,,
C_150808,0.8012184908785558,True,1673,11,C_152929,72,0.9203054,0.9852527131627672,0.8,1.0,0.0,coarse_region_centroid
C_150809,0.7678612856496175,True,1674,7,R_214831,72,0.99999994,0.9993066666666667,0.0,1.0,0.0,coarse_region_centroid
C_150811,0.0,False,-1,1,,72,,,,,,
C_150814,0.8061866785875957,True,1670,20,C_150803,72,1.0,0.9909333333333333,0.4,1.0,0.0,coarse_region_centroid
C_150815,0.0,False,-1,1,,72,,,,,,
C_150984,0.6780442612163454,True,1677,2,C_150986,72,1.0,0.05022124647708259,1.0,1.0,0.0,coarse_region_centroid
C_150985,0.7824048810005187,True,1673,11,C_150987,72,0.8443725,1.0,1.0,1.0,0.0,coarse_region_centroid
C_150986,0.6780442612163454,True,1677,2,C_150984,72,1.0,0.05022124647708259,1.0,1.0,0.0,coarse_region_centroid
C_150987,0.837049154287974,True,1673,11,C_152963,72,0.96325904,0.9462833333333334,1.0,1.0,0.0,coarse_region_centroid
C_151020,0.0,False,-1,1,,72,,,,,,
C_151027,0.8675491207104394,True,1666,17,C_151088,71,1.0,0.9977455439475525,1.0,1.0,0.0,coarse_region_centroid
C_151029,0.7616595847204711,True,1679,15,C_152936,72,0.99076974,0.9936810980217585,0.0,1.0,0.0,coarse_region_centroid
C_151032,0.7680000119209289,True,1670,20,R_150718,72,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
C_151081,0.7813411744287895,True,1666,17,C_151027,71,0.8432634,0.9977314368145103,1.0,1.0,0.0,coarse_region_centroid
C_151085,0.743654165769722,True,1666,17,C_151027,71,0.7945262,0.9988792513398951,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_151088,0.8677759379765273,True,1666,17,C_151091,71,1.0,0.9988796302779918,1.0,1.0,0.0,coarse_region_centroid
C_151090,0.7677733089817921,True,1666,17,C_151091,71,1.0,0.9988664853043153,0.0,1.0,0.0,coarse_region_centroid
C_151091,0.8677759379765273,True,1666,17,C_151088,71,1.0,0.9988796302779918,1.0,1.0,0.0,coarse_region_centroid
C_151163,0.0,False,-1,1,,71,,,,,,
C_151166,0.7159587438371446,True,1663,110,R_218945,71,0.8972987,1.0,0.0444444444444444,1.0,0.0,coarse_region_centroid
C_151167,0.7690084292354584,True,1663,110,C_213009,71,0.9088444,0.9890533333333333,0.5333333333333333,1.0,0.0,coarse_region_centroid
C_151171,0.7360338013421555,True,1666,17,C_151085,71,0.780671,0.9988792513398951,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_151172,0.0,False,-1,1,,71,,,,,,
C_151475,0.7862503577073415,True,1682,2,C_151476,66,0.86348546,1.0,0.9333333333333333,1.0,0.0,coarse_region_centroid
C_151476,0.7862503577073415,True,1682,2,C_151475,66,0.86348546,1.0,0.9333333333333333,1.0,0.0,coarse_region_centroid
C_151716,0.0,False,-1,1,,68,,,,,,
C_151718,0.0,False,-1,1,,68,,,,,,
C_151720,0.752789310683988,True,1637,16,C_156842,68,0.81203043,0.996418413802232,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_151721,0.0,False,-1,1,,68,,,,,,
C_151722,0.7042024591223399,True,1634,21,C_151724,68,0.88577414,0.9951333333333333,0.0,1.0,0.0,coarse_region_centroid
C_151723,0.7030301849397024,True,1634,21,C_151722,68,0.89150333,0.9735166666666667,0.0,1.0,0.0,coarse_region_centroid
C_151724,0.713955767683453,True,1634,21,R_193674,68,0.7863357,0.9951333333333333,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_151725,0.6834498696327209,True,1621,50,R_159182,68,0.84627247,1.0,0.0,1.0,0.0,coarse_region_centroid
C_151726,0.7324619004705217,True,1621,50,R_198906,68,0.7750863,0.9963777777777778,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_151727,0.7515682740392391,True,1618,15,C_151728,68,0.97021526,0.9997494173954444,0.0,1.0,0.0,coarse_region_centroid
C_151728,0.7515682740392391,True,1618,15,C_151727,68,0.97021526,0.9997494173954444,0.0,1.0,0.0,coarse_region_centroid
C_152161,0.0,False,-1,1,,73,,,,,,
C_152162,0.0,False,-1,1,,73,,,,,,
C_152167,0.0,False,-1,1,,73,,,,,,
C_152171,0.0,False,-1,1,,73,,,,,,
C_152172,0.0,False,-1,1,,73,,,,,,
C_152174,0.0,False,-1,1,,73,,,,,,
C_152178,0.6863752549997966,True,1692,63,C_181689,73,0.7108883,0.9869333333333333,0.8,1.0,0.0,coarse_region_centroid
C_152233,0.7054808491537307,True,1692,63,R_210649,73,0.7632096,0.9941333333333333,0.6888888888888889,1.0,0.0,coarse_region_centroid
C_152234,0.0,False,-1,1,,73,,,,,,
C_152235,0.0,False,-1,1,,73,,,,,,
C_152236,0.7785905711650848,True,1695,2,C_152237,73,0.8374374,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152237,0.7785905711650848,True,1695,2,C_152236,73,0.8374374,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152238,0.0,False,-1,1,,73,,,,,,
C_152239,0.7144330164444789,True,1692,63,C_152241,73,0.8083852,0.9813279184296779,0.5555555555555556,1.0,0.0,coarse_region_centroid
C_152240,0.0,False,-1,1,,73,,,,,,
C_152241,0.7144330164444789,True,1692,63,C_152239,73,0.8083852,0.9813279184296779,0.5555555555555556,1.0,0.0,coarse_region_centroid
C_152242,0.65530628490448,True,1692,63,C_211251,73,0.7951023,1.0,0.0,1.0,0.0,coarse_region_centroid
C_152884,0.8366692476272583,True,1698,5,C_152889,71,0.94303495,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152885,0.846504729270935,True,1698,5,C_152886,71,0.9609177,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152886,0.846504729270935,True,1698,5,C_152885,71,0.9609177,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152888,0.7625132315158843,True,1698,5,C_152889,71,0.80820584,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152889,0.8366692476272583,True,1698,5,C_152884,71,0.94303495,1.0,1.0,1.0,0.0,coarse_region_centroid
C_152910,0.0,False,-1,1,,72,,,,,,
C_152911,0.7407273834972329,True,1700,2,C_152915,72,0.76956755,0.9973261720084883,1.0,1.0,0.0,coarse_region_centroid
C_152912,0.7355696304784503,True,1673,11,C_152960,72,0.96325904,0.9388857142857143,0.0,1.0,0.0,coarse_region_centroid
C_152913,0.7383179044758889,True,1701,2,C_210210,72,0.94995046,0.9892258262811165,0.0,1.0,0.0,coarse_region_centroid
C_152914,0.7629205079732623,True,1679,15,C_152962,72,0.99076974,0.9999857142857143,0.0,1.0,0.0,coarse_region_centroid
C_152915,0.7407273834972329,True,1700,2,C_152911,72,0.76956755,0.9973261720084883,1.0,1.0,0.0,coarse_region_centroid
C_152916,0.0,False,-1,1,,72,,,,,,
C_152917,0.0,False,-1,1,,72,,,,,,
C_152918,0.7607924726231893,True,1679,15,R_210208,72,0.98821664,0.9963666666666666,0.0,1.0,0.0,coarse_region_centroid
C_152924,0.7177391230320401,True,1671,5,R_207584,72,1.0,0.3264733333333334,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_152926,0.6679999523162842,True,1673,11,C_152934,72,0.99999994,0.0,1.0,1.0,0.0,coarse_region_centroid
C_152929,0.8012184908785558,True,1673,11,C_150808,72,0.9203054,0.9852527131627672,0.8,1.0,0.0,coarse_region_centroid
C_152934,0.766054850198423,True,1673,11,C_152929,72,0.99999994,0.9902744894106941,0.0,1.0,0.0,coarse_region_centroid
C_152936,0.7616595847204711,True,1679,15,C_151029,72,0.99076974,0.9936810980217585,0.0,1.0,0.0,coarse_region_centroid
C_152958,0.7675926662596496,True,1673,11,C_152959,72,0.99999994,0.9979635697168271,0.0,1.0,0.0,coarse_region_centroid
C_152959,0.7675926662596496,True,1673,11,C_152958,72,0.99999994,0.9979635697168271,0.0,1.0,0.0,coarse_region_centroid
C_152960,0.7355696304784503,True,1673,11,C_152912,72,0.96325904,0.9388857142857143,0.0,1.0,0.0,coarse_region_centroid
C_152962,0.7629205079732623,True,1679,15,C_152914,72,0.99076974,0.9999857142857143,0.0,1.0,0.0,coarse_region_centroid
C_152963,0.837049154287974,True,1673,11,C_150987,72,0.96325904,0.9462833333333334,1.0,1.0,0.0,coarse_region_centroid
C_153789,0.8392641358375549,True,1663,110,C_153822,71,0.94775295,1.0,1.0,1.0,0.0,coarse_region_centroid
C_153822,0.8392641358375549,True,1663,110,C_153789,71,0.94775295,1.0,1.0,1.0,0.0,coarse_region_centroid
C_154521,0.8412240292920032,True,1666,17,C_151091,71,0.9517286,0.9988664853043153,1.0,1.0,0.0,coarse_region_centroid
C_154523,0.7734436428017086,True,1663,110,R_218945,71,0.88060457,1.0,0.7111111111111111,1.0,0.0,coarse_region_centroid
C_154928,0.0,False,-1,1,,69,,,,,,
C_154929,0.0,False,-1,1,,69,,,,,,
C_155508,0.0,False,-1,1,,68,,,,,,
C_155509,0.6830362028312683,True,1623,10,C_208967,68,0.8456658,0.9996,0.0,1.0,0.0,coarse_region_centroid
C_155510,0.0,False,-1,1,,68,,,,,,
C_155511,0.7343281541771359,True,1708,2,R_275080,68,0.8414855,0.9897777777777778,0.5555555555555556,1.0,0.0,coarse_region_centroid
C_155910,0.7680000119209289,True,1709,8,C_155917,71,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
C_155912,0.7446100525856018,True,1710,3,C_155914,71,0.7756546,1.0,1.0,1.0,0.0,coarse_region_centroid
C_155914,0.7446100525856018,True,1710,3,C_155912,71,0.7756546,1.0,1.0,1.0,0.0,coarse_region_centroid
C_155917,0.7680000119209289,True,1709,8,C_155910,71,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
C_155920,0.7680000119209289,True,1709,8,C_155951,71,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
