Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA
137072,Andhra Pradesh,ELURU,Other Construction,105.48,sq_meters,400000.0,3792.07,3789.83,399763.51,0.0006,0.885,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-06-03T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137073,Andhra Pradesh,ELURU,Other Construction,162.75,sq_meters,400000.0,2457.76,2449.65,398680.31,0.0033,0.933,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-31T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137074,Andhra Pradesh,ELURU,Other Construction,147.06,sq_meters,400000.0,2719.98,2930.84,431008.7,-0.0719,0.865,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137075,Andhra Pradesh,ELURU,Other Construction,87.3,sq_meters,400000.0,4581.69,4471.48,390378.86,0.0246,0.927,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137076,Andhra Pradesh,ELURU,Other Construction,128.25,sq_meters,400000.0,3118.82,3039.07,389771.97,0.0262,0.99,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137077,Andhra Pradesh,ELURU,Other Construction,60.69,sq_meters,400000.0,6590.64,4263.75,258775.99,0.5457,0.823,True,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-06-13T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137078,Andhra Pradesh,ELURU,Other Construction,107.75,sq_meters,400000.0,3712.29,3640.26,392238.5,0.0198,0.833,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137079,Andhra Pradesh,ELURU,Other Construction,82.28,sq_meters,400000.0,4861.67,4679.21,384988.19,0.039,0.902,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137080,Andhra Pradesh,ELURU,Other Construction,166.31,sq_meters,400000.0,2405.14,2411.97,401134.89,-0.0028,0.712,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-21T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137082,Andhra Pradesh,ELURU,Other Construction,113.6,sq_meters,400000.0,3521.25,3863.21,438845.05,-0.0885,0.735,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-17T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137083,Andhra Pradesh,ELURU,Other Construction,93.73,sq_meters,400000.0,4267.42,4653.95,436230.9,-0.0831,0.745,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-09T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137084,Andhra Pradesh,ELURU,Other Construction,212.35,sq_meters,400000.0,1883.65,2091.77,444195.75,-0.0995,0.873,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-08T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137085,Andhra Pradesh,ELURU,Other Construction,97.37,sq_meters,400000.0,4107.87,4051.23,394485.09,0.014,0.863,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-09T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137086,Andhra Pradesh,ELURU,Other Construction,155.54,sq_meters,400000.0,2571.74,2308.45,359049.63,0.1141,0.792,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-22T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137087,Andhra Pradesh,ELURU,Other Construction,156.24,sq_meters,400000.0,2560.12,2608.16,407505.83,-0.0184,0.872,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-11T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137089,Andhra Pradesh,ELURU,Other Construction,139.53,sq_meters,400000.0,2866.75,2533.16,353453.97,0.1317,0.989,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-24T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137090,Andhra Pradesh,ELURU,Other Construction,86.57,sq_meters,400000.0,4620.36,4274.2,370031.74,0.081,0.959,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-12-11T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137091,Andhra Pradesh,ELURU,Other Construction,182.03,sq_meters,400000.0,2197.39,2131.99,388095.02,0.0307,0.808,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-24T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137092,Andhra Pradesh,ELURU,Other Construction,107.81,sq_meters,400000.0,3710.07,3726.36,401755.59,-0.0044,0.985,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-24T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137093,Andhra Pradesh,ELURU,Other Construction,121.2,sq_meters,400000.0,3300.3,2965.27,359393.65,0.113,0.806,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-23T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137094,Andhra Pradesh,ELURU,Other Construction,183.01,sq_meters,400000.0,2185.62,2069.05,378666.42,0.0563,0.872,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-25T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137095,Andhra Pradesh,ELURU,Other Construction,117.84,sq_meters,400000.0,3394.35,3182.74,375062.94,0.0665,0.906,False,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Normal/Others,Putta Mahesh Kumar,Lok Sabha,2025-05-24T00:00:00.000Z,True,,Eluru(DISTRICT COLLECTOR ELURU_IDA)
137584,Andhra Pradesh,CHITTOOR,Drinking Water,1.0,number,49407.0,90068.6,93854.23,93854.23,-0.0403,0.883,False,"Providing Motor & Pump for drinking suplay to the residential area of Indiramma Indlu, Daminedu Village, Tiruchanuru (P), Tirupati Rural Mandal, Chandragiri Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-01-21T00:00:00.000Z,True,,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)
138161,Andhra Pradesh,TIRUPATI,Road Construction,431.56,sq_meters,1423237.0,3297.88,2880.28,1243018.43,0.145,0.954,False,Construction of CC Raods from Puttu-Sathyavedu road to Market yard in Nagalapuram H/w of Nagalapuram GP in Nagalapuram Mandal.,Normal/Others,Maddila Gurumoorthy,Lok Sabha,2025-07-19T00:00:00.000Z,True,,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)
138858,Andhra Pradesh,AMALAPURAM,Community Building,184.13,sq_meters,3507771.0,19050.02,19797.47,3645402.27,-0.0378,0.87,False,Construction of OC Community hall at Machara,Normal/Others,GM Harish Balayogi,Lok Sabha,2026-02-27T00:00:00.000Z,True,,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA)
139517,Andhra Pradesh,CHITTOOR,Road Construction,219.84,sq_meters,495963.0,2256.0,2153.53,473434.25,0.0476,0.812,False,"Construction of CC road from Thumba SC Colony BT Road to Sheshamma House near SC Colony burial ground road in Thumba Village and GP of Bangarupalem Mandal, Puthalapattu Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-05-30T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139518,Andhra Pradesh,CHITTOOR,Road Construction,171.91,sq_meters,493010.0,2867.78,2629.97,452127.84,0.0904,0.864,False,"Construction of CC road from Sheshamma House SC Colony Burial Ground Road to SC Colony burial ground in Thumba Village and GP of Bangarupalem Mandal, Puthalapattu Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-04-25T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139520,Andhra Pradesh,CHITTOOR,Other Construction,135.53,sq_meters,499164.0,3683.04,3583.95,485735.03,0.0276,0.98,False,"Construction of Compound Wall and jungle bushes clear, stone removed for Burial Ground in Thumba ST Colony and Village, Thuma GP of Bangarupalem Mandal, Puthalapattu Constituency",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-04-22T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139521,Andhra Pradesh,CHITTOOR,Road Construction,17.22,sq_meters,47627.0,2766.58,2969.69,51123.62,-0.0684,0.913,False,"Construction of CC road from Kummari Arnapoorna House to Chalapathi House in Samudrampalli Village and GP of Palamaneru Mandal, Palamaneru Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-01-20T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139524,Andhra Pradesh,CHITTOOR,Drinking Water,1.79,number,232853.0,130220.7,127401.32,227811.55,0.0221,0.784,False,"Providing Water Plant System to Yenuguntapalli Village in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2024-12-03T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139525,Andhra Pradesh,CHITTOOR,Other Construction,119.82,sq_meters,499527.0,4169.07,4460.44,534438.27,-0.0653,0.706,False,"Construction of Compound wall to Dumping Yard at Kammapalle HW in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2024-12-06T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139526,Andhra Pradesh,CHITTOOR,Education,3.58,sq_meters,250000.0,69790.04,18007.47,64505.88,2.8756,0.881,True,"Construction of Toilets to Anganwadi School at Kammapalle HW, Village in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-01-24T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139527,Andhra Pradesh,CHITTOOR,Other Construction,301.53,sq_meters,1249376.0,4143.43,3659.22,1103372.02,0.1323,0.744,False,"Construction of Compound wall & providing other facilities in Burial Ground at Srinivasa Nagar colony, Chittoor 8th ward nearby Government ITI college of Chittoor Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-06T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139528,Andhra Pradesh,CHITTOOR,Community Building,7.47,sq_meters,499321.0,66828.24,17512.28,130846.63,2.8161,0.851,True,"Construction of Compound Wall and Burning Shed for Burial Ground in Krishnapuram Village of Ammapalle (GP), Karvetinagaram Mandal of GD Nellore Constituency",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-05-08T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139529,Andhra Pradesh,CHITTOOR,Drainage,252.03,meters,459650.0,1823.81,1976.74,498193.52,-0.0774,0.774,False,Construction of CC Open Drainage System with cover Slab from Syamala House to Kalemma Temple at Muthukuru HW H/o Muthukuru GP in Chittoor rural Manadal of Chittoor Constituency.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-02-10T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139530,Andhra Pradesh,CHITTOOR,Drainage,164.58,meters,489895.0,2976.72,2703.36,444907.23,0.1011,0.969,False,Construction of CC Open Drainage System with cover Slab from Jhon House to Jyothi House at Muthukuru HW H/o Muthukuru GP in Chittoor rural Manadal of Chittoor Constituency.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-02-10T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139531,Andhra Pradesh,CHITTOOR,Other Construction,86.55,sq_meters,348770.0,4029.61,3856.48,333785.52,0.0449,0.739,False,Excavation of feedefr channel of Vengamreddy Cheruvu near Patooru (V) in Patooru GP in Puthalapattu Manadal of Puthalapattu Constituency.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2026-01-20T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139532,Andhra Pradesh,CHITTOOR,Other Construction,102.64,sq_meters,459789.0,4479.61,4744.72,487000.33,-0.0559,0.995,False,Restoration of Bund of Polynayani Cheruvu near Patooru (V) in Patooru GP in Puthalapattu Manadal of Puthalapattu Constituency.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-05-16T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
139533,Andhra Pradesh,CHITTOOR,Other Construction,129.46,sq_meters,454724.0,3512.55,3849.61,498358.99,-0.0876,0.733,False,Repairs to surplus weir of Polynayani Cheruvu near Patooru (V) in Patooru GP in Puthalapattu Manadal of Puthalapattu Constituency.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-05-16T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
140143,Andhra Pradesh,MACHILIPATNAM,Health,1.0,number,499986.0,1656154.66,1640864.94,1640864.94,0.0093,0.882,False,Construction of waiting shelter for patients at Primary Health Centre of China Pandraka of Kruthivennu Mandal,Normal/Others,Balashowry Vallabbhaneni,Lok Sabha,2026-02-21T00:00:00.000Z,False,,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA)
140236,Andhra Pradesh,MACHILIPATNAM,Drinking Water,2.01,number,299297.0,148934.66,137484.52,276286.95,0.0833,0.856,False,Providing supply pipelines and motor for drinking water at Dantaguntla GP of Bapulapadu Mandal in Krishna District,Normal/Others,Balashowry Vallabbhaneni,Lok Sabha,2025-02-22T00:00:00.000Z,False,,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA)
140440,Andhra Pradesh,KADAPA,Other Construction,106.14,sq_meters,476064.0,4485.16,4922.19,522451.32,-0.0888,0.918,False,Construction of Compound wall and backfilling between retaining wall and pack house at Brahmanapalli village of Pulivendula Mandal,Normal/Others,Y S Avinash Reddy,Lok Sabha,2025-04-04T00:00:00.000Z,True,,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)
140441,Andhra Pradesh,KADAPA,Other Construction,146.95,sq_meters,434169.0,2954.46,3144.06,462030.5,-0.0603,0.767,False,Construction of Kerb wall at Integrated pack house near Brahmanapalli village of Pulivendula Mandal,Normal/Others,Y S Avinash Reddy,Lok Sabha,2025-04-04T00:00:00.000Z,True,,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)
140442,Andhra Pradesh,KADAPA,Road Construction,201.43,sq_meters,400000.0,1985.76,2055.44,414036.08,-0.0339,0.829,False,Improvements to the Road from old Kadiri Road to New Kadiri Road of Kanampalli GP of Pulivendula Mandal,Normal/Others,Y S Avinash Reddy,Lok Sabha,2025-04-04T00:00:00.000Z,True,,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)
141505,Andhra Pradesh,CHITTOOR,Other Construction,181.81,sq_meters,499447.0,2747.1,2733.42,496958.76,0.005,0.701,False,"Minor Repairs to Govt. SW Girls Hostel in G.D.Nellore of G.D.Nellore Mandal, G.D.Nellore Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-02-24T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141508,Andhra Pradesh,CHITTOOR,Education,90.55,sq_meters,1517960.0,16763.96,16400.81,1485077.57,0.0221,0.901,False,"Renovation of SW Boys Hostel Building at P. Kothakota of Puthalapattu Mandal, Puthalapattu Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-02-22T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141509,Andhra Pradesh,CHITTOOR,Other Construction,96.27,sq_meters,498182.0,5174.67,4760.29,458289.19,0.087,0.796,False,"Painting of Z.P.H.S. Bangareddipalli Village, Diguvamasapalle G.P., Chittoor Rural Mandal.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-01-20T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141510,Andhra Pradesh,CHITTOOR,Other Construction,80.18,sq_meters,399658.0,4984.54,4526.53,362935.42,0.1012,0.988,False,"Pending works at Z.P.H.S. Bangareddipalle Village, Diguvamasapalle G.P., Chittoor Rural Mandal.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-01-20T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141511,Andhra Pradesh,CHITTOOR,Road Construction,179.06,sq_meters,498526.0,2784.06,2584.44,462780.7,0.0772,0.838,False,Construction of CC Road from CSI Church to Thomas House at Ellapalli HW in GD Nellore Mandal.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2024-12-26T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141518,Andhra Pradesh,CHITTOOR,Road Construction,167.48,sq_meters,498949.0,2979.24,3131.38,524429.99,-0.0486,0.908,False,Construction of CC Road from Kalamma Temple to Santhosh House at Ellapalli HW in GD Nellore Mandal.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2024-12-26T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141549,Andhra Pradesh,CHITTOOR,Road Construction,140.46,sq_meters,468835.0,3337.9,3290.39,462162.82,0.0144,0.752,False,"Construction of CC Road from Bhaskara House to Ramesh House at Jinkalamitta ST Colony Village,  Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2026-04-20T00:00:00.000Z,True,,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)
141557,Andhra Pradesh,CHITTOOR,Road Construction,231.41,sq_meters,496996.0,2147.72,2024.54,468490.23,0.0608,0.942,False,"Construction of CC Road from Thimmasanipalle HW to Burial Ground, Anupalle Panchayath, Chittoor Mandal",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-19T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141559,Andhra Pradesh,CHITTOOR,Other Construction,113.05,sq_meters,472922.0,4183.2,4030.29,455634.95,0.0379,0.705,False,"Construction of Compound wall to Burial Ground at Anupalle  GP, Chittoor Mandal",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-19T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141560,Andhra Pradesh,CHITTOOR,Other Construction,168.88,sq_meters,454537.0,2691.49,2637.25,445375.84,0.0206,0.716,False,"Construction of Compound wall to Burial Ground at Anupalle - 2, Chittoor Mandal",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-19T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141561,Andhra Pradesh,CHITTOOR,Road Construction,159.98,sq_meters,475737.0,2973.76,2600.19,415973.46,0.1437,0.933,False,"Construction of Cement Road at Anupalle Reach – 2, Chittoor Mandal.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-05T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141562,Andhra Pradesh,CHITTOOR,Road Construction,139.46,sq_meters,492272.0,3529.89,3237.02,451429.01,0.0905,0.821,False,"Construction of Cement Road at Anupalle Reach – 1, Chittoor Mandal.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-03-05T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141766,Andhra Pradesh,CHITTOOR,Education,24.2,sq_meters,399765.0,16520.92,16810.74,406777.85,-0.0172,0.716,False,Construction of compound wall at Mothuranganapalle MPP School (West-South Side) at G.D.Nellore in G.D.Nellore Mandal.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-02-04T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141769,Andhra Pradesh,CHITTOOR,Drainage,510.8,meters,1081625.0,2117.49,2069.57,1057144.82,0.0232,0.818,False,"Construction of CC Open Drain with Cover slab at Pedha Thayyuru HW, H/o. Thayyuru GP in S.R.Puram Mandal.",Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-09-12T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
141771,Andhra Pradesh,CHITTOOR,Other Construction,100.16,sq_meters,219516.0,2191.55,2090.67,209411.42,0.0483,0.748,False,Providing New Submersible Pum set with all accessories to Bommaiahpalle HW H/o. Bommaiahpalle GP in Vedurukuppam Mandal.,Normal/Others,DAGGUMALLA PRASADA RAO,Lok Sabha,2025-04-01T00:00:00.000Z,True,,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)
